"REF_DATE","GEO","DGUID","Correctional services","Visible minority group","Sex","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019/2020","Ontario","2016A000235","Total community admissions","Arab","Total, sex","Number","223","units","0","v1331435446","2.3.9.1","518","","","","0"
"2019/2020","Ontario","2016A000235","Total community admissions","Arab","Males","Number","223","units","0","v1331435447","2.3.9.2","481","","","","0"
"2019/2020","Ontario","2016A000235","Total community admissions","Arab","Females","Number","223","units","0","v1331435448","2.3.9.3","37","","","","0"
"2019/2020","Ontario","2016A000235","Total community admissions","Arab","Sex unknown","Number","223","units","0","v1331435449","2.3.9.4","0","","","","0"
"2019/2020","Ontario","2016A000235","Total community admissions","East or Southeast Asian","Total, sex","Number","223","units","0","v1331435426","2.3.4.1","479","","","","0"
"2019/2020","Ontario","2016A000235","Total community admissions","East or Southeast Asian","Males","Number","223","units","0","v1331435427","2.3.4.2","440","","","","0"
"2019/2020","Ontario","2016A000235","Total community admissions","East or Southeast Asian","Females","Number","223","units","0","v1331435428","2.3.4.3","39","","","","0"
"2019/2020","Ontario","2016A000235","Total community admissions","East or Southeast Asian","Sex unknown","Number","223","units","0","v1331435429","2.3.4.4","0","","","","0"
"2019/2020","Ontario","2016A000235","Total community admissions","Latin American","Total, sex","Number","223","units","0","v1331435430","2.3.5.1","159","","","","0"
"2019/2020","Ontario","2016A000235","Total community admissions","Latin American","Males","Number","223","units","0","v1331435431","2.3.5.2","140","","","","0"
"2019/2020","Ontario","2016A000235","Total community admissions","Latin American","Females","Number","223","units","0","v1331435432","2.3.5.3","19","","","","0"
"2019/2020","Ontario","2016A000235","Total community admissions","Latin American","Sex unknown","Number","223","units","0","v1331435433","2.3.5.4","0","","","","0"
"2019/2020","Ontario","2016A000235","Total community admissions","Other visible minority group","Total, sex","Number","223","units","0","v1331435434","2.3.6.1","0","","","","0"
"2019/2020","Ontario","2016A000235","Total community admissions","Other visible minority group","Males","Number","223","units","0","v1331435435","2.3.6.2","0","","","","0"
"2019/2020","Ontario","2016A000235","Total community admissions","Other visible minority group","Females","Number","223","units","0","v1331435436","2.3.6.3","0","","","","0"
"2019/2020","Ontario","2016A000235","Total community admissions","Other visible minority group","Sex unknown","Number","223","units","0","v1331435437","2.3.6.4","0","","","","0"
"2019/2020","Ontario","2016A000235","Total community admissions","Not a visible minority ","Total, sex","Number","223","units","0","v1331435438","2.3.7.1","19645","","","","0"
"2019/2020","Ontario","2016A000235","Total community admissions","Not a visible minority ","Males","Number","223","units","0","v1331435439","2.3.7.2","15715","","","","0"
"2019/2020","Ontario","2016A000235","Total community admissions","Not a visible minority ","Females","Number","223","units","0","v1331435440","2.3.7.3","3930","","","","0"
"2019/2020","Ontario","2016A000235","Total community admissions","Not a visible minority ","Sex unknown","Number","223","units","0","v1331435441","2.3.7.4","0","","","","0"
"2019/2020","Ontario","2016A000235","Total community admissions","Unknown, visible minority group","Total, sex","Number","223","units","0","v1331435442","2.3.8.1","5295","","","","0"
"2019/2020","Ontario","2016A000235","Total community admissions","Unknown, visible minority group","Males","Number","223","units","0","v1331435443","2.3.8.2","4233","","","","0"
"2019/2020","Ontario","2016A000235","Total community admissions","Unknown, visible minority group","Females","Number","223","units","0","v1331435444","2.3.8.3","1062","","","","0"
"2019/2020","Ontario","2016A000235","Total community admissions","Unknown, visible minority group","Sex unknown","Number","223","units","0","v1331435445","2.3.8.4","0","","","","0"
"2019/2020","Alberta","2016A000248","Total correctional services admissions","Total, visible minority group","Total, sex","Number","223","units","0","v1331435450","3.1.1.1","58831","","","","0"
"2019/2020","Alberta","2016A000248","Total correctional services admissions","Total, visible minority group","Males","Number","223","units","0","v1331435451","3.1.1.2","46521","","","","0"
"2019/2020","Alberta","2016A000248","Total correctional services admissions","Total, visible minority group","Females","Number","223","units","0","v1331435452","3.1.1.3","12303","","","","0"
"2019/2020","Alberta","2016A000248","Total correctional services admissions","Total, visible minority group","Sex unknown","Number","223","units","0","v1331435453","3.1.1.4","7","","","","0"
"2019/2020","Alberta","2016A000248","Total correctional services admissions","Black","Total, sex","Number","223","units","0","v1331435454","3.1.2.1","2870","","","","0"
"2019/2020","Alberta","2016A000248","Total correctional services admissions","Black","Males","Number","223","units","0","v1331435455","3.1.2.2","2604","","","","0"
"2019/2020","Alberta","2016A000248","Total correctional services admissions","Black","Females","Number","223","units","0","v1331435456","3.1.2.3","265","","","","0"
"2019/2020","Alberta","2016A000248","Total correctional services admissions","Black","Sex unknown","Number","223","units","0","v1331435457","3.1.2.4","1","","","","0"
"2019/2020","Alberta","2016A000248","Total correctional services admissions","South Asian","Total, sex","Number","223","units","0","v1331435458","3.1.3.1","1086","","","","0"
"2019/2020","Alberta","2016A000248","Total correctional services admissions","South Asian","Males","Number","223","units","0","v1331435459","3.1.3.2","991","","","","0"
"2019/2020","Alberta","2016A000248","Total correctional services admissions","South Asian","Females","Number","223","units","0","v1331435460","3.1.3.3","95","","","","0"
"2019/2020","Alberta","2016A000248","Total correctional services admissions","South Asian","Sex unknown","Number","223","units","0","v1331435461","3.1.3.4","0","","","","0"
"2019/2020","Alberta","2016A000248","Total correctional services admissions","Arab","Total, sex","Number","223","units","0","v1331435482","3.1.9.1","567","","","","0"
"2019/2020","Alberta","2016A000248","Total correctional services admissions","Arab","Males","Number","223","units","0","v1331435483","3.1.9.2","516","","","","0"
"2019/2020","Alberta","2016A000248","Total correctional services admissions","Arab","Females","Number","223","units","0","v1331435484","3.1.9.3","49","","","","0"
"2019/2020","Alberta","2016A000248","Total correctional services admissions","Arab","Sex unknown","Number","223","units","0","v1331435485","3.1.9.4","2","","","","0"
"2019/2020","Alberta","2016A000248","Total correctional services admissions","East or Southeast Asian","Total, sex","Number","223","units","0","v1331435462","3.1.4.1","868","","","","0"
"2019/2020","Alberta","2016A000248","Total correctional services admissions","East or Southeast Asian","Males","Number","223","units","0","v1331435463","3.1.4.2","735","","","","0"
"2019/2020","Alberta","2016A000248","Total correctional services admissions","East or Southeast Asian","Females","Number","223","units","0","v1331435464","3.1.4.3","133","","","","0"
"2019/2020","Alberta","2016A000248","Total correctional services admissions","East or Southeast Asian","Sex unknown","Number","223","units","0","v1331435465","3.1.4.4","0","","","","0"
"2019/2020","Alberta","2016A000248","Total correctional services admissions","Latin American","Total, sex","Number","223","units","0","v1331435466","3.1.5.1","541","","","","0"
"2019/2020","Alberta","2016A000248","Total correctional services admissions","Latin American","Males","Number","223","units","0","v1331435467","3.1.5.2","469","","","","0"
"2019/2020","Alberta","2016A000248","Total correctional services admissions","Latin American","Females","Number","223","units","0","v1331435468","3.1.5.3","72","","","","0"
"2019/2020","Alberta","2016A000248","Total correctional services admissions","Latin American","Sex unknown","Number","223","units","0","v1331435469","3.1.5.4","0","","","","0"
"2019/2020","Alberta","2016A000248","Total correctional services admissions","Other visible minority group","Total, sex","Number","223","units","0","v1331435470","3.1.6.1","0","","","","0"
"2019/2020","Alberta","2016A000248","Total correctional services admissions","Other visible minority group","Males","Number","223","units","0","v1331435471","3.1.6.2","0","","","","0"
"2019/2020","Alberta","2016A000248","Total correctional services admissions","Other visible minority group","Females","Number","223","units","0","v1331435472","3.1.6.3","0","","","","0"
"2019/2020","Alberta","2016A000248","Total correctional services admissions","Other visible minority group","Sex unknown","Number","223","units","0","v1331435473","3.1.6.4","0","","","","0"
"2019/2020","Alberta","2016A000248","Total correctional services admissions","Not a visible minority ","Total, sex","Number","223","units","0","v1331435474","3.1.7.1","49840","","","","0"
"2019/2020","Alberta","2016A000248","Total correctional services admissions","Not a visible minority ","Males","Number","223","units","0","v1331435475","3.1.7.2","39019","","","","0"
"2019/2020","Alberta","2016A000248","Total correctional services admissions","Not a visible minority ","Females","Number","223","units","0","v1331435476","3.1.7.3","10818","","","","0"
"2019/2020","Alberta","2016A000248","Total correctional services admissions","Not a visible minority ","Sex unknown","Number","223","units","0","v1331435477","3.1.7.4","3","","","","0"
"2019/2020","Alberta","2016A000248","Total correctional services admissions","Unknown, visible minority group","Total, sex","Number","223","units","0","v1331435478","3.1.8.1","3059","","","","0"
"2019/2020","Alberta","2016A000248","Total correctional services admissions","Unknown, visible minority group","Males","Number","223","units","0","v1331435479","3.1.8.2","2187","","","","0"
"2019/2020","Alberta","2016A000248","Total correctional services admissions","Unknown, visible minority group","Females","Number","223","units","0","v1331435480","3.1.8.3","871","","","","0"
"2019/2020","Alberta","2016A000248","Total correctional services admissions","Unknown, visible minority group","Sex unknown","Number","223","units","0","v1331435481","3.1.8.4","1","","","","0"
"2019/2020","Alberta","2016A000248","Total custodial admissions","Total, visible minority group","Total, sex","Number","223","units","0","v1331435486","3.2.1.1","31366","","","","0"
"2019/2020","Alberta","2016A000248","Total custodial admissions","Total, visible minority group","Males","Number","223","units","0","v1331435487","3.2.1.2","26163","","","","0"
"2019/2020","Alberta","2016A000248","Total custodial admissions","Total, visible minority group","Females","Number","223","units","0","v1331435488","3.2.1.3","5201","","","","0"
"2019/2020","Alberta","2016A000248","Total custodial admissions","Total, visible minority group","Sex unknown","Number","223","units","0","v1331435489","3.2.1.4","2","","","","0"
"2019/2020","Alberta","2016A000248","Total custodial admissions","Black","Total, sex","Number","223","units","0","v1331435490","3.2.2.1","1607","","","","0"
